종목명,종목코드,현재가,전일비,등락률,거래량,거래대금,시장
딥커머스,900110,713,,0.0,0,0.0,KOSDAQ
비트맥스,377030,2450,,4.03,69513,170306850.0,KOSDAQ
아이지넷,462980,1434,,-5.03,182272,261378048.0,KOSDAQ
E8,418620,1304,,-1.14,63907,83334728.0,KOSDAQ
딜리,131180,4400,,0.92,12168,53539200.0,KOSDAQ
배럴,267790,3355,,1.36,17096,57357080.0,KOSDAQ
엔피,291230,585,,-2.66,88589,51824565.0,KOSDAQ
원티드랩,376980,2635,,-4.7,91251,240446385.0,KOSDAQ
율촌,146060,1068,,-3.44,137312,146649216.0,KOSDAQ
풍강,093380,2595,,-2.99,19166,49735770.0,KOSDAQ
신진에스엠,138070,1455,,-7.85,424957,618312435.0,KOSDAQ
우리엔터프라이즈,037400,964,,-2.92,83447,80442908.0,KOSDAQ
대성미생물,036480,6640,,-0.15,18030,119719200.0,KOSDAQ
로지시스,067730,2605,,-3.52,159824,416341520.0,KOSDAQ
한주에이알티,058450,5000,,-3.1,16879,84395000.0,KOSDAQ
뉴온,123840,3935,,-4.02,9718,38240330.0,KOSDAQ
피플바이오,304840,1029,,-7.8,230516,237200964.0,KOSDAQ
이지트로닉스,377330,3070,,-8.08,27956,85824920.0,KOSDAQ
에이치케이,044780,1348,,-4.53,236065,318215620.0,KOSDAQ
씨유메디칼,115480,2055,,-7.01,71906,147766830.0,KOSDAQ
리더스코스메틱,016100,1304,,-4.47,68654,89524816.0,KOSDAQ
PN풍년,024940,2485,,-4.61,70850,176062250.0,KOSDAQ
바이브컴퍼니,301300,1878,,0.27,59760,112229280.0,KOSDAQ
아이윈,090150,589,,-4.54,238321,140371069.0,KOSDAQ
광진실업,026910,3845,,5.34,389478,1497542910.0,KOSDAQ
세동,053060,1394,,-0.29,222171,309706374.0,KOSDAQ
플레이위드,023770,2735,,0.55,42903,117339705.0,KOSDAQ
키네마스터,139670,1731,,-6.43,25210,43638510.0,KOSDAQ
지란지교시큐리티,208350,3015,,-5.49,43073,129865095.0,KOSDAQ
케이쓰리아이,431190,3260,,-7.12,84191,274462660.0,KOSDAQ
성창오토텍,080470,3340,,-3.47,87752,293091680.0,KOSDAQ
모바일어플라이언스,087260,746,,-5.57,1224487,913467302.0,KOSDAQ
아이오케이이엔엠,078860,4090,,0.0,20139,82368510.0,KOSDAQ
케이바이오랩스,038530,1047,,-10.13,295025,308891175.0,KOSDAQ
오션인더블유,052300,1482,,-0.54,135270,200470140.0,KOSDAQ
동양에스텍,060380,1221,,-3.25,61597,75209937.0,KOSDAQ
에스앤더블류,103230,3330,,0.76,36408,121238640.0,KOSDAQ
더코디,224060,4645,,-7.1,29886,138820470.0,KOSDAQ
풍전약품,298060,2705,,-3.74,40461,109447005.0,KOSDAQ
삼진엘앤디,054090,956,,-7.0,270458,258557848.0,KOSDAQ
엑사이엔씨,054940,719,,-0.83,352938,253762422.0,KOSDAQ
바른손이앤에이,035620,1278,,6.86,394765,504509670.0,KOSDAQ
알톤,123750,1718,,-0.17,55660,95623880.0,KOSDAQ
에이루트,096690,5900,,-1.83,21113,124566700.0,KOSDAQ
썸에이지,208640,170,,-1.16,2152820,365979400.0,KOSDAQ
카스,016920,893,,-1.76,93744,83713392.0,KOSDAQ
윙스풋,335870,1410,,-6.0,36625,51641250.0,KOSDAQ
진영,285800,1349,,-2.1,87990,118698510.0,KOSDAQ
인바이오,352940,2165,,0.0,20268,43880220.0,KOSDAQ
인티큐브,070590,1680,,-0.18,24603,41333040.0,KOSDAQ
이미지스,115610,1971,,-2.67,94996,187237116.0,KOSDAQ
엠에프씨,432980,2705,,-1.46,20311,54941255.0,KOSDAQ
모비릭스,348030,2415,,7.81,85925,207508875.0,KOSDAQ
드림인사이트,362990,1378,,-5.16,72772,100279816.0,KOSDAQ
소프트센,032680,1110,,-1.86,114005,126545550.0,KOSDAQ
엔비티,236810,1363,,-3.61,124715,169986545.0,KOSDAQ
대산F&B,065150,1450,,0.0,0,0.0,KOSDAQ
디지캡,197140,1775,,-1.66,30340,53853500.0,KOSDAQ
프롬바이오,377220,813,,-9.67,608327,494569851.0,KOSDAQ
이씨에스,067010,2100,,-2.1,32599,68457900.0,KOSDAQ
비츠로시스,054220,1816,,-8.0,135736,246496576.0,KOSDAQ
케이지에이,455180,1627,,-20.83,536217,872425059.0,KOSDAQ
조아제약,034940,729,,-4.46,235366,171581814.0,KOSDAQ
대호특수강,021040,1035,,-4.17,52112,53935920.0,KOSDAQ
비피도,238200,2740,,0.55,26309,72086660.0,KOSDAQ
비큐AI,148780,709,,3.2,1123972,796896148.0,KOSDAQ
졸스,018700,1900,,6.44,337188,640657200.0,KOSDAQ
세중,039310,1226,,-5.4,101938,124975988.0,KOSDAQ
스타플렉스,115570,2770,,-0.89,37186,103005220.0,KOSDAQ
한국맥널티,222980,2000,,-3.85,47076,94152000.0,KOSDAQ
코퍼스코리아,322780,2455,,2.29,158676,389549580.0,KOSDAQ
씨싸이트,109670,3760,,-8.74,11754,44195040.0,KOSDAQ
벡트,457600,1598,,1.65,33604,53699192.0,KOSDAQ
아이티아이즈,372800,3110,,-8.53,28946,90022060.0,KOSDAQ
아시아종묘,154030,1800,,0.0,78425,141165000.0,KOSDAQ
스튜디오삼익,415380,1892,,-5.35,71270,134842840.0,KOSDAQ
알티캐스트,085810,1645,,-0.66,20277,33355665.0,KOSDAQ
한국유니온제약,080720,2725,,0.0,0,0.0,KOSDAQ
이엠앤아이,083470,1010,,-0.88,119165,120356650.0,KOSDAQ
본느,226340,2560,,20.47,1228267,3144363520.0,KOSDAQ
유비온,084440,1118,,-0.18,52453,58642454.0,KOSDAQ
파인디앤씨,049120,2015,,-8.41,68079,137179185.0,KOSDAQ
에이전트AI,060900,5350,,-1.29,24315,130085250.0,KOSDAQ
지니틱스,303030,2325,,0.0,23706,55116450.0,KOSDAQ
미디어젠,279600,4540,,-2.78,5083,23076820.0,KOSDAQ
솔트웨어,328380,3100,,0.65,63897,198080700.0,KOSDAQ
인터엠,017250,1008,,-1.85,91929,92664432.0,KOSDAQ
인콘,083640,1355,,-2.38,105290,142667950.0,KOSDAQ
삼일,032280,1296,,-1.82,26096,33820416.0,KOSDAQ
패션플랫폼,225590,4090,,-3.31,30832,126102880.0,KOSDAQ
서산,079650,1045,,-9.05,22713,23735085.0,KOSDAQ
대동금속,020400,3270,,-7.23,99390,325005300.0,KOSDAQ
브이씨,365900,2845,,-1.04,6403,18216535.0,KOSDAQ
엔시트론,101400,1767,,-2.11,94144,166352448.0,KOSDAQ
웰크론한텍,076080,916,,0.22,136839,125344524.0,KOSDAQ
한국정밀기계,101680,2450,,-5.04,65264,159896800.0,KOSDAQ
파이온엑스,900100,389,,0.0,0,0.0,KOSDAQ
휴럼,353190,2600,,-0.19,14967,38914200.0,KOSDAQ
나노씨엠에스,247660,4705,,1.07,10160,47802800.0,KOSDAQ
에스폴리텍,050760,1248,,-1.5,48049,59965152.0,KOSDAQ
유디엠텍,389680,2450,,0.41,60422,148033900.0,KOSDAQ
웹스,196700,1413,,-3.94,91716,129594708.0,KOSDAQ
링크드,193250,1514,,-4.66,85486,129425804.0,KOSDAQ
아우딘퓨쳐스,227610,1063,,-10.67,306986,326326118.0,KOSDAQ
동일스틸럭스,023790,1547,,-12.35,410788,635489036.0,KOSDAQ
에이에프더블류,312610,994,,-1.49,20854,20728876.0,KOSDAQ
아이스크림에듀,289010,1440,,-0.55,39636,57075840.0,KOSDAQ
플라즈맵,405000,5230,,-2.79,9774,51118020.0,KOSDAQ
헝셩그룹,900270,820,,-7.87,160075,131261500.0,KOSDAQ
토박스코리아,215480,2225,,-1.77,28823,64131175.0,KOSDAQ
바이오포트,188040,4250,,-15.0,131647,559499750.0,KOSDAQ
디젠스,113810,600,,-3.54,174045,104427000.0,KOSDAQ
CS,065770,2010,,-7.16,429929,864157290.0,KOSDAQ
제이케이시냅스,060230,349,,-6.93,1199676,418686924.0,KOSDAQ
케이피티유,054410,3385,,0.45,15256,51641560.0,KOSDAQ
에스에스알,275630,3680,,-1.87,16753,61651040.0,KOSDAQ
티피씨글로벌,130740,1708,,-4.74,119358,203863464.0,KOSDAQ
롤링스톤,214610,2290,,0.0,0,0.0,KOSDAQ
핑거스토리,417180,5420,,1.31,33127,179548340.0,KOSDAQ
에스티오,098660,1520,,-1.36,34856,52981120.0,KOSDAQ
아이씨에이치,368600,744,,0.4,185461,137982984.0,KOSDAQ
디에이치엑스컴퍼니,031860,693,,0.0,0,0.0,KOSDAQ
유진테크놀로지,240600,2700,,0.19,27035,72994500.0,KOSDAQ
육일씨엔에쓰,191410,1669,,-2.85,152578,254652682.0,KOSDAQ
케이피엠테크,042040,749,,0.0,0,0.0,KOSDAQ
파커스,065690,1309,,-6.37,33953,44444477.0,KOSDAQ
바이온,032980,604,,0.0,0,0.0,KOSDAQ
국일신동,060480,1649,,0.73,66231,109214919.0,KOSDAQ
이퓨쳐,134060,3795,,0.0,5226,19832670.0,KOSDAQ
전진바이오팜,110020,1989,,-4.14,56874,113122386.0,KOSDAQ
엔피케이,048830,961,,-5.23,91827,88245747.0,KOSDAQ
유아이디,069330,1040,,-0.86,44827,46620080.0,KOSDAQ
판타지오,032800,1918,,2.57,54994,105478492.0,KOSDAQ
휴맥스홀딩스,028080,7700,,-4.82,8937,68814900.0,KOSDAQ
메디앙스,014100,1471,,-3.86,35628,52408788.0,KOSDAQ
큐로홀딩스,051780,3160,,1.44,44665,141141400.0,KOSDAQ
이렘,009730,240,,-5.88,302264,72543360.0,KOSDAQ
삼영에스앤씨,361670,3000,,1.01,10038,30114000.0,KOSDAQ
이노진,344860,1410,,-2.56,68910,97163100.0,KOSDAQ
미래에셋비전스팩7호,482680,2055,,0.0,0,0.0,KOSDAQ
크린앤사이언스,045520,2595,,-1.89,29566,76723770.0,KOSDAQ
엘디티,096870,2020,,-2.88,58068,117297360.0,KOSDAQ
바이오인프라,199730,3460,,-4.95,11665,40360900.0,KOSDAQ
피씨엘,241820,6040,,0.0,0,0.0,KOSDAQ
씨엔플러스,115530,2125,,-4.28,92967,197554875.0,KOSDAQ
윈하이텍,192390,1517,,-4.71,42315,64191855.0,KOSDAQ
앤씨앤,092600,3325,,-5.81,69637,231543025.0,KOSDAQ
미래에셋비전스팩4호,477380,2055,,0.0,5983,12295065.0,KOSDAQ
베셀,177350,842,,-4.97,583733,491503186.0,KOSDAQ
CSA 코스믹,083660,263,,-4.71,687669,180856947.0,KOSDAQ
세진티에스,067770,1966,,0.82,18941,37238006.0,KOSDAQ
형지글로벌,308100,681,,-2.16,3847063,2619849903.0,KOSDAQ
우진비앤지,018620,2770,,-2.81,228528,633022560.0,KOSDAQ
노블엠앤비,106520,411,,0.0,0,0.0,KOSDAQ
KB제33호스팩,0072Z0,1999,,-0.05,10091,20171909.0,KOSDAQ
넥스트아이,137940,1843,,-5.05,92517,170508831.0,KOSDAQ
하나36호스팩,0101C0,2000,,0.1,22069,44138000.0,KOSDAQ
엔에이치스팩33호,0130H0,1999,,-0.3,35059,70082941.0,KOSDAQ
웰킵스하이텍,043590,1134,,-1.48,342772,388703448.0,KOSDAQ
뉴보텍,060260,1153,,-0.95,97264,112145392.0,KOSDAQ
하나30호스팩,469880,2100,,0.24,79520,166992000.0,KOSDAQ
케스피온,079190,798,,-10.34,1086826,867287148.0,KOSDAQ
에이치엠씨제7호스팩,477340,2030,,0.0,12197,24759910.0,KOSDAQ
드래곤플라이,030350,973,,0.0,0,0.0,KOSDAQ
삼성스팩10호,0044K0,2000,,0.0,31978,63956000.0,KOSDAQ
다산솔루에타,154040,835,,-6.91,127307,106301345.0,KOSDAQ
예선테크,250930,454,,2.02,201734,91587236.0,KOSDAQ
한탑,002680,462,,-8.33,284608,131488896.0,KOSDAQ
프로브잇,227100,612,,0.0,0,0.0,KOSDAQ
삼성스팩13호,0115H0,2000,,0.15,54494,108988000.0,KOSDAQ
씨엑스아이,900120,391,,0.0,0,0.0,KOSDAQ
유안타제15호스팩,473050,2075,,0.0,16199,33612925.0,KOSDAQ
핀텔,291810,1267,,-0.63,102835,130291945.0,KOSDAQ
세니젠,188260,1987,,0.71,39486,78458682.0,KOSDAQ
골드앤에스,035290,3005,,-21.02,187818,564393090.0,KOSDAQ
미래에셋비전스팩6호,478440,2055,,0.24,16977,34887735.0,KOSDAQ
한국제15호스팩,479880,2055,,0.0,2192,4504560.0,KOSDAQ
비스토스,419540,3055,,-5.56,42225,128997375.0,KOSDAQ
미래에셋비전스팩11호,0099W0,2005,,0.5,21481,43069405.0,KOSDAQ
지엔코,065060,2935,,8.5,36247,106384945.0,KOSDAQ
이원컴포텍,088290,1713,,-22.84,145821,249791373.0,KOSDAQ
셀레스트라,352770,5250,,0.0,0,0.0,KOSDAQ
오에스피,368970,2970,,-7.76,45010,133679700.0,KOSDAQ
뉴인텍,012340,1196,,-5.53,148475,177576100.0,KOSDAQ
신라에스지,025870,3355,,-1.32,20624,69193520.0,KOSDAQ
올리패스,244460,1651,,0.0,0,0.0,KOSDAQ
엔에이치스팩31호,481890,2110,,-0.24,8680,18314800.0,KOSDAQ
키움제11호스팩,489480,2020,,-0.25,4517,9124340.0,KOSDAQ
삼성스팩12호,0096B0,2000,,0.2,40320,80640000.0,KOSDAQ
비케이홀딩스,050090,662,,-4.2,73360,48564320.0,KOSDAQ
미래에셋비전스팩10호,0097F0,2000,,0.1,33102,66204000.0,KOSDAQ
에스아이리소스,065420,181,,-8.59,5080830,919630230.0,KOSDAQ
KB제29호스팩,478390,2065,,-0.48,2360,4873400.0,KOSDAQ
IBKS제25호스팩,0099X0,2145,,0.7,25022,53672190.0,KOSDAQ
디비금융제13호스팩,489730,2025,,0.25,16905,34232625.0,KOSDAQ
미래에셋비전스팩8호,0093G0,2000,,0.2,9310,18620000.0,KOSDAQ
대신밸런스제17호스팩,471050,2110,,0.48,28544,60227840.0,KOSDAQ
KB제32호스팩,0037T0,2010,,0.25,5714,11485140.0,KOSDAQ
메디콕스,054180,2295,,0.0,0,0.0,KOSDAQ
KB제31호스팩,492220,2040,,0.0,6529,13319160.0,KOSDAQ
엔에이치스팩32호,0054V0,2025,,-0.25,8475,17161875.0,KOSDAQ
메리츠제1호스팩,0088D0,2160,,0.47,44430,95968800.0,KOSDAQ
조이웍스앤코,309930,2555,,-30.0,1016331,2596725705.0,KOSDAQ
신영스팩11호,0091W0,2060,,0.73,29640,61058400.0,KOSDAQ
키움히어로제2호스팩,0131D0,1981,,0.0,75382,149331742.0,KOSDAQ
교보16호스팩,482520,2040,,0.25,18091,36905640.0,KOSDAQ
인베니아,079950,897,,-9.21,269074,241359378.0,KOSDAQ
삼영이엔씨,065570,764,,0.0,0,0.0,KOSDAQ
대신밸런스제19호스팩,482690,2170,,1.88,30316,65785720.0,KOSDAQ
엑시온그룹,069920,1310,,-0.38,77595,101649450.0,KOSDAQ
하나35호스팩,0041L0,2005,,0.0,11247,22550235.0,KOSDAQ
원풍물산,008290,590,,-2.64,58651,34604090.0,KOSDAQ
수성웹툰,084180,664,,-23.77,877893,582920952.0,KOSDAQ
DB금융스팩12호,477760,2050,,0.74,94968,194684400.0,KOSDAQ
듀오백,073190,999,,-0.99,22482,22459518.0,KOSDAQ
교보20호스팩,0132G0,1998,,0.5,41832,83580336.0,KOSDAQ
케이엠제약,225430,2105,,-10.81,158657,333972985.0,KOSDAQ
코이즈,121850,2300,,0.66,58227,133922100.0,KOSDAQ
삼성스팩11호,0071M0,2015,,0.75,15867,31972005.0,KOSDAQ
하나31호스팩,469900,2065,,-0.24,42167,87074855.0,KOSDAQ
스타코링크,060240,1976,,0.0,0,0.0,KOSDAQ
신한제14호스팩,487360,2030,,-0.49,41811,84876330.0,KOSDAQ
신한제12호스팩,474660,2055,,0.24,10330,21228150.0,KOSDAQ
미래에셋비전스팩5호,477470,2065,,-0.24,4564,9424660.0,KOSDAQ
유진스팩12호,0105P0,1998,,0.15,23621,47194758.0,KOSDAQ
유안타제16호스팩,474490,2050,,0.0,8172,16752600.0,KOSDAQ
신한제16호스팩,496070,2000,,-0.25,3794,7588000.0,KOSDAQ
신한제18호스팩,0129K0,1992,,0.05,73847,147103224.0,KOSDAQ
교보19호스팩,0098T0,2040,,0.99,21669,44204760.0,KOSDAQ
미래에셋비전스팩9호,0096D0,1998,,0.15,9127,18235746.0,KOSDAQ
교보17호스팩,489210,2115,,1.68,27486,58132890.0,KOSDAQ
형지I&C,011080,2540,,-1.17,1171345,2975216300.0,KOSDAQ
KB제30호스팩,486630,2055,,0.24,25197,51779835.0,KOSDAQ
삼보산업,009620,618,,-16.26,665169,411074442.0,KOSDAQ
유안타제17호스팩,493790,2025,,0.0,5633,11406825.0,KOSDAQ
디비금융제14호스팩,0004Y0,2005,,0.0,5867,11763335.0,KOSDAQ
신한제17호스팩,0130D0,1990,,0.05,34101,67860990.0,KOSDAQ
알파AI,043100,520,,0.0,0,0.0,KOSDAQ
IBKS제24호스팩,469480,2465,,-0.2,33648,82942320.0,KOSDAQ
신영스팩10호,472220,2195,,2.57,32450,71227750.0,KOSDAQ
이베스트스팩6호,478110,2050,,0.24,3226,6613300.0,KOSDAQ
교보18호스팩,0041B0,2025,,0.0,388,785700.0,KOSDAQ
키움히어로제1호스팩,466690,2000,,-0.5,8294,16588000.0,KOSDAQ
한화플러스제5호스팩,498390,2050,,0.0,6718,13771900.0,KOSDAQ
유진스팩11호,488060,2055,,0.74,32638,67071090.0,KOSDAQ
케이이엠텍,106080,1650,,0.0,0,0.0,KOSDAQ
하나34호스팩,484130,2025,,0.25,1864,3774600.0,KOSDAQ
한국제13호스팩,464440,2110,,0.0,37664,79471040.0,KOSDAQ
에스케이증권제13호스팩,473950,2045,,0.25,53210,108814450.0,KOSDAQ
IBKS제23호스팩,467930,2105,,0.0,21116,44449180.0,KOSDAQ
교보15호스팩,465320,2335,,0.0,0,0.0,KOSDAQ
유진스팩10호,468760,2080,,-0.24,10888,22647040.0,KOSDAQ
신한제15호스팩,487830,2025,,0.0,5375,10884375.0,KOSDAQ
비엔케이제3호스팩,0068Y0,2005,,0.0,777,1557885.0,KOSDAQ
에스케이증권제11호스팩,472230,2070,,0.0,5484,11351880.0,KOSDAQ
키움제10호스팩,487720,2025,,-0.25,2986,6046650.0,KOSDAQ
해성산업1우,03481K,6170,,-1.59,4099,25290830.0,KOSDAQ
엘에스스팩1호,0041J0,2020,,1.05,22940,46338800.0,KOSDAQ
하나33호스팩,475250,2080,,-0.24,2670,5553600.0,KOSDAQ
투비소프트,079970,596,,0.0,0,0.0,KOSDAQ
신한제13호스팩,474930,2095,,-0.71,5425,11365375.0,KOSDAQ
스코넥,276040,327,,0.0,0,0.0,KOSDAQ
에스케이증권제12호스팩,473000,2055,,0.24,1620,3329100.0,KOSDAQ
아이엠,101390,396,,0.0,0,0.0,KOSDAQ
하나32호스팩,475240,2080,,-0.24,937,1948960.0,KOSDAQ
KD,044180,205,,0.0,0,0.0,KOSDAQ
캐리,313760,468,,0.0,0,0.0,KOSDAQ
더테크놀로지,043090,1140,,0.0,0,0.0,KOSDAQ
아이톡시,052770,312,,0.0,0,0.0,KOSDAQ
대호특수강우,021045,2635,,-1.68,266,700910.0,KOSDAQ
소프트센우,032685,29550,,-0.17,34,1004700.0,KOSDAQ
비유테크놀러지,230980,7,,-36.36,36081329,252569303.0,KOSDAQ
